,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
3608,300498,温氏股份,0.36,-503.85,,4.11,,189215.82,-510.93,,04-24
3609,2205,国统股份,-0.19,27.4,,-2.66,,-2235.9,27.44,,04-24
3610,600703,三安光电,0.1,-33.33,,1.78,,39160.29,-36.95,,04-24
3611,959,首钢股份,0.04,-27.41,,0.73,,19874.88,-27.52,,04-24
3612,300597,吉大通信,0.01,0.0,,0.35,,280.54,-4.21,,04-24
3613,601628,中国人寿,0.6,-34.78,14.36,4.24,4.43,1709000.0,-34.36,,04-24
3614,600867,通化东宝,0.14,7.69,,5.45,,27746.9,1.4,,04-24
3615,300753,爱朋医疗,0.11,-42.11,,1.31,,887.26,-41.82,,04-24
3616,32,深桑达A,0.04,-34.74,,1.01,,1793.13,-34.74,,04-24
3617,300211,亿通科技,0.0,7.32,,0.28,,134.62,9.45,,04-24
3618,2243,力合科创,0.03,-24.03,,0.75,,3647.29,142.82,,04-24
3619,601318,中国平安,1.47,-42.35,37.76,3.8,7.24,2606300.0,-42.74,,04-24
3620,600725,ST云维,0.01,36.59,,2.25,,686.59,37.09,,04-24
3625,603025,大豪科技,0.04,-42.86,,1.97,,3579.65,-46.31,,04-24
3658,603053,成都燃气,0.16,-15.79,,4.07,,14283.48,-3.39,,04-23
3659,688396,华润微,0.09,297.87,8.05,1.7,,11365.86,631.73,,04-23
3660,300629,新劲刚,0.13,,,2.42,,1616.51,29720.65,,04-23
3661,2642,荣联科技,0.0,-81.5,,0.08,,214.19,-81.25,,04-23
3662,601888,中国中免,-0.06,-105.21,,-0.6,,-12014.95,-105.21,,04-23
3663,300470,中密控股,0.15,-38.38,,2.19,,2963.36,-38.37,,04-23
3664,798,中水渔业,-0.04,-44.06,,-1.62,,-1231.72,-44.15,,04-23
3665,300502,新易盛,0.24,73.43,,4.14,,5621.62,73.45,,04-23
3666,603421,鼎信通讯,-0.11,-466.67,,-1.82,,-5392.83,-527.97,,04-23
3667,2291,星期六,-0.07,-224.25,,-1.47,,-4921.15,-330.15,,04-23
3668,2957,科瑞技术,0.0,-97.58,,0.05,,114.57,-97.31,,04-23
3669,688118,普元信息,-0.24,-4.71,,-8.72,,-2321.86,36.37,,04-23
3670,600050,中国联通,0.05,-14.12,,0.94,,139572.45,-14.11,,04-23
3673,300758,七彩化学,0.35,150.0,,3.23,,3694.46,141.13,,04-23
3674,603228,景旺电子,0.37,-17.78,,4.0,,22158.4,20.51,,04-23
3675,300523,辰安科技,-0.08,-900.0,,-1.3,,-1969.0,-1037.39,,04-23
3676,600298,安琪酵母,0.37,27.99,,5.95,,30331.45,28.0,,04-23
3677,2312,三泰控股,0.01,-124.52,,0.27,,855.1,-123.97,,04-23
3678,603060,国检集团,-0.12,-223.38,,-2.98,,-3690.58,-272.74,,04-23
3679,603139,康惠制药,0.07,-30.0,,0.71,,697.86,-32.24,,04-23
3680,300817,双飞股份,0.19,-13.64,,2.14,,1309.99,-7.71,,04-23
3681,603688,石英股份,0.09,0.0,,2.01,,3127.01,8.78,,04-23
3682,603040,新坐标,0.34,-2.86,,3.37,,2715.56,-2.22,,04-23
3683,300769,德方纳米,0.15,-80.37,,0.68,,651.03,-73.43,,04-23
3684,601012,隆基股份,0.49,122.73,,6.52,,186391.28,204.92,,04-23
3685,30,富奥股份,0.07,-39.38,,1.77,,11886.41,-41.62,,04-23
3686,709,河钢股份,0.01,-66.67,,0.21,,22940.33,-37.94,,04-23
3687,300775,三角防务,0.08,-33.33,,2.09,,3741.85,-31.7,,04-23
3688,601163,三角轮胎,0.2,5.26,,1.57,,15974.78,5.35,,04-23
3689,600315,上海家化,0.18,-48.57,,1.89,,11924.04,-48.89,,04-23
3690,968,蓝焰控股,0.1,-23.08,,2.26,,9954.69,-20.79,,04-23
3691,601678,滨化股份,0.02,-77.78,,0.58,,3657.13,-73.79,,04-23
3692,603138,海量数据,0.02,-58.33,,0.84,,410.84,-43.41,,04-23
3693,559,万向钱潮,0.03,-59.26,,1.75,,9189.26,-58.59,,04-23
3694,2677,浙江美大,0.03,-75.0,,1.33,,2031.85,-73.03,,04-23
3695,629,攀钢钒钛,0.01,-90.65,,0.75,,7049.69,-90.64,,04-23
3696,300715,凯伦股份,0.16,23.08,,2.48,,2654.32,56.21,,04-23
3697,300436,广生堂,0.01,-75.51,,0.32,,183.44,-75.74,,04-23
3698,603816,顾家家居,0.52,-24.64,,5.11,,30662.87,3.81,,04-23
3699,2596,海南瑞泽,-0.01,-144.0,,-0.49,,-1515.8,-148.06,,04-23
3700,300599,雄塑科技,0.1,-47.37,,1.86,,2997.66,-46.99,,04-23
3701,2305,南国置业,-0.09,-1622.41,,-3.84,,-15312.09,-1615.9,,04-23
3702,300738,奥飞数据,0.55,150.0,,8.92,,6413.59,350.61,,04-23
3703,603167,渤海轮渡,-0.11,-128.95,,-1.57,,-5278.81,-128.93,,04-23
3704,2942,新农股份,0.41,2.5,,5.16,,4910.61,3.22,,04-23
3705,2688,金河生物,0.09,50.0,,3.17,,5407.59,43.31,,04-23
3706,622,恒立实业,-0.0,-22.22,,-0.59,,-120.08,-21.4,,04-23
3707,2427,ST尤夫,-0.2,-1700.0,,-10.53,,-8089.69,-1703.57,,04-23
3708,2757,南兴股份,0.25,-40.77,,2.73,,4812.52,-11.39,,04-23
3709,300779,惠城环保,0.02,-91.3,,0.23,,151.28,-91.1,,04-23
3710,600301,ST南化,0.01,145.65,,0.82,,265.12,147.74,,04-23
3711,600698,ST天雁,0.0,-32.26,,0.29,,221.69,-26.69,,04-23
3712,603733,仙鹤股份,0.17,183.33,,2.69,,10458.71,193.16,,04-23
3713,2481,双塔食品,0.06,89.33,,2.52,,7061.52,89.98,,04-23
3714,601128,常熟银行,0.19,-5.0,6.43,2.95,,50951.1,14.05,,04-23
3715,603963,大理药业,-0.01,-116.67,,-0.24,,-112.96,-115.26,,04-23
3716,603339,四方科技,0.1,-37.5,,1.19,,2088.96,-39.59,,04-23
3717,603535,嘉诚国际,0.23,15.0,,2.15,,3474.94,14.28,,04-23
3718,2320,海峡股份,0.07,-56.06,,1.93,,7402.68,-33.56,,04-23
3719,603605,珀莱雅,0.39,-15.22,,3.75,,7772.83,-14.72,,04-23
3725,300212,易华录,0.12,-33.18,,1.85,,6179.45,-19.96,,04-23
3726,603327,福蓉科技,0.22,12.27,,6.61,,8696.14,28.61,,04-23
3727,300229,拓尔思,0.02,17.76,,0.46,,854.9,18.61,,04-23
3728,600868,梅雁吉祥,0.0,44.44,,0.11,,252.69,53.85,,04-23
3729,603232,格尔软件,-0.22,1000.0,,-4.47,,-2713.58,1373.06,,04-23
3730,2557,洽洽食品,0.29,31.18,,4.01,,14887.86,30.78,,04-23
3731,2947,恒铭达,0.24,-4.19,,2.36,,2901.72,4.0,,04-23
3732,688068,热景生物,0.01,,,0.08,,51.27,-127.78,,04-23
3733,2394,联发股份,0.34,56.5,,3.27,,11332.75,54.65,,04-23
3734,300396,迪瑞医疗,0.14,-20.86,,2.46,,3795.87,-21.03,,04-23
3735,600873,梅花生物,0.08,-27.27,,2.7,,24556.44,-28.14,,04-23
3736,2135,东南网架,0.1,25.0,,2.36,,10203.99,16.78,,04-23
3737,603960,克来机电,0.16,-11.11,,4.66,,2891.12,20.21,,04-23
3738,603368,柳药股份,0.71,14.52,,4.14,,18500.81,15.3,,04-23
3739,300581,晨曦航空,-0.05,-371.5,,-1.42,,-931.86,-370.83,,04-23
3740,2935,天奥电子,-0.09,-38.29,,-1.1,,-1382.1,-7.46,,04-23
3741,2303,美盈森,0.03,-45.74,,0.88,,4574.23,-45.8,,04-23
3742,688106,金宏气体,0.06,-33.33,,2.32,,2001.09,-38.38,,04-23
3743,300041,回天新材,0.14,13.09,,3.27,,5565.19,8.57,,04-23
3744,2778,高科石化,-0.06,-220.0,,-0.8,,-510.48,-207.12,,04-23
3745,737,ST南风,0.16,1861.25,,19.53,,8608.19,1854.22,,04-23
3746,603813,原尚股份,0.01,-96.67,,0.07,,48.55,-96.39,,04-23
3747,2189,中光学,-0.1,-213.95,,-1.92,,-2569.69,-213.83,,04-23
3748,300195,长荣股份,0.02,-66.67,,0.38,,1059.99,-55.01,,04-23
3749,600777,新潮能源,0.11,-560.67,,4.54,,74892.25,-560.01,,04-23
3750,2715,登云股份,0.02,-142.6,,0.4,,196.0,-147.37,,04-23
3751,600523,贵航股份,0.0,-81.0,,0.03,,77.22,-86.56,,04-23
3752,603099,长白山,-0.11,22.22,,-2.76,,-2945.44,17.27,,04-23
3753,603797,联泰环保,0.16,0.0,,3.41,,5013.54,48.1,,04-23
3754,2572,索菲亚,-0.02,-115.47,,-0.3,,-1654.61,-115.48,,04-22
3755,2686,亿利达,-0.02,-29.31,,-0.89,,-891.19,-30.44,,04-22
3756,619,海螺型材,-0.1,160.68,,-1.47,,-3602.15,160.59,,04-22
3757,603496,恒为科技,-0.12,-169.42,,-3.09,,-2441.9,-197.15,,04-22
3758,600116,三峡水利,0.02,-14.29,,0.77,,2350.99,-14.3,,04-22
3759,2080,中材科技,0.14,-13.5,,2.04,,24193.9,12.41,,04-22
3760,2451,摩恩电气,-0.02,-115.38,,-1.35,,-935.3,-116.32,,04-22
3761,603278,大业股份,-0.03,-115.0,,-0.43,,-723.17,-116.97,,04-22
3762,2891,中宠股份,0.05,-30.43,,0.98,,827.12,20.85,,04-22
3763,2376,新北洋,0.02,-81.82,,0.42,,1508.11,-78.56,,04-22
3764,300740,御家汇,0.01,282.35,,0.22,,268.0,489.81,,04-22
3765,600202,哈空调,0.01,-38.29,,0.78,,524.53,-38.44,,04-22
3766,601068,中铝国际,-0.04,-500.0,,-1.22,,-7133.74,-235.81,,04-22
3767,2968,新大正,0.35,-21.09,,3.23,,2473.84,5.21,,04-22
3768,688258,卓易信息,0.11,10.0,,1.07,,921.57,45.36,,04-22
3769,300763,锦浪科技,0.73,563.64,,6.46,,5850.41,766.54,,04-22
3770,300501,海顺新材,0.09,-47.06,,2.05,,1434.7,-17.75,,04-22
3771,2241,歌尔股份,0.09,50.0,,1.83,,29412.63,44.73,,04-22
3772,2258,利尔化学,0.16,15.38,,2.45,,8338.08,15.41,,04-22
3773,603416,信捷电气,0.34,54.55,,3.85,,4713.92,51.47,,04-22
3774,688085,三友医疗,0.08,-38.46,,2.54,,1191.08,-39.18,,04-22
3775,300633,开立医疗,-0.02,-167.22,,-0.59,,-825.49,-168.42,,04-22
3776,603585,苏利股份,0.22,-50.0,,1.97,,3912.71,-51.02,,04-22
3777,661,长春高新,2.68,24.65,,6.49,,54247.66,48.59,,04-22
3778,2857,三晖电气,-0.01,203.03,,-0.27,,-128.31,206.11,,04-22
3779,300522,世名科技,0.09,-27.68,,1.57,,1028.17,-29.41,,04-22
3780,300674,宇信科技,0.01,424.0,,0.28,,525.65,433.3,,04-22
3781,603679,华体科技,0.29,26.09,,4.28,,2973.78,26.54,,04-22
3782,600156,华升股份,-0.03,7.84,,-1.62,,-1104.68,7.59,,04-22
3783,603786,科博达,0.24,11.07,,2.93,,9639.06,23.47,,04-22
3784,2463,沪电股份,0.13,30.62,,4.08,,21392.34,31.68,,04-22
3785,300239,东宝生物,0.01,-59.39,,0.35,,350.87,-53.91,,04-22
3786,300335,迪森股份,-0.05,-152.21,,-1.13,,-1717.79,-152.25,,04-22
3787,2367,康力电梯,0.01,-80.22,,0.2,,576.26,-80.42,,04-22
3788,603708,家家悦,0.29,-3.33,,5.86,,17604.28,24.86,,04-22
3813,2908,德生科技,0.02,-71.03,,0.51,,373.01,-56.41,,04-21
3814,2926,华西证券,0.14,-22.22,,1.89,,37503.51,-20.72,,04-21
3815,603516,淳中科技,0.02,-85.71,,0.28,,232.81,-87.35,,04-21
3816,2311,海大集团,0.2,150.0,,3.28,,30368.73,147.93,,04-21
3817,300545,联得装备,0.15,36.36,,2.99,,2191.05,35.69,,04-21
3818,2559,亚威股份,0.03,-51.49,,1.1,,1809.94,-25.79,,04-21
3819,2380,科远智慧,0.05,0.0,,0.48,,1070.81,-6.03,,04-21
3820,2073,软控股份,-0.04,-300.0,,-0.9,,-3762.05,-307.95,,04-21
3821,603059,倍加洁,0.14,-53.33,,1.43,,1400.99,-42.49,,04-21
3822,720,新能泰山,-0.01,-104.44,,-0.59,,-1470.82,-103.93,,04-21
3823,300768,迪普科技,0.1,-24.0,,2.31,,3964.65,-15.54,,04-21
3824,603345,安井食品,0.38,26.67,,3.03,,8779.78,35.33,,04-21
3825,2955,鸿合科技,-0.35,-305.88,,-1.65,,-4781.24,-367.18,,04-21
3826,546,金圆股份,-0.03,-378.45,,-0.56,,-2305.32,-378.18,,04-21
3827,603583,捷昌驱动,0.38,-22.45,,3.02,,5451.7,-8.49,,04-21
3828,300665,飞鹿股份,-0.11,775.81,,-2.95,,-1315.39,774.7,,04-21
3829,2417,深南股份,0.02,,,2.59,,612.16,-727.85,,04-21
3830,300588,熙菱信息,-0.15,34.26,,-6.01,,-2437.0,34.2,,04-21
3831,300358,楚天科技,-0.06,-700.0,,-1.15,,-2721.38,-526.73,,04-21
3832,2066,瑞泰科技,-0.04,-235.95,,-2.15,,-961.79,-236.0,,04-21
3833,2136,安纳达,0.11,206.94,,3.32,,2376.44,206.84,,04-21
3834,1,平安银行,0.4,5.26,14.55,2.77,0.93,854800.0,14.8,,04-21
3835,600262,北方股份,0.1,84.09,,1.39,,1652.53,84.15,,04-21
3836,2234,民和股份,0.49,-61.72,,5.22,,14655.59,-62.01,,04-21
3837,688185,康希诺,,,,,,-2310.26,-48.94,,04-21
3838,300675,建科院,-0.14,-10.73,,-4.57,,-2098.74,-10.75,,04-21
3839,300708,聚灿光电,0.02,-166.67,,0.72,,524.48,-162.4,,04-21
3840,300079,数码视讯,-0.02,-151.55,,-0.73,,-2805.65,-152.49,,04-21
3841,601609,金田铜业,0.05,0.0,4.02,1.14,-1.47,5539.04,-7.21,,04-21
3842,300723,一品红,0.27,-10.0,,3.18,,4325.2,-12.0,,04-21
3843,300829,金丹科技,0.44,46.67,8.0,5.67,0.65,3731.75,48.49,,04-21
3844,2237,恒邦股份,0.1,-16.67,,1.9,,8936.77,-17.99,,04-21
3845,2561,徐家汇,0.03,-81.25,,0.46,,1067.53,-84.23,,04-21
3846,911,南宁糖业,0.04,-104.88,,15.7,,1208.84,-104.53,,04-21
3847,603337,杰克股份,0.11,-71.05,,1.79,,4789.4,-59.33,,04-21
3848,2674,兴业科技,-0.02,-123.05,,-0.22,,-508.57,-123.09,,04-21
3849,300172,中电环保,0.04,26.67,,1.32,,1948.29,26.39,,04-21
3850,300585,奥联电子,0.02,-32.09,,0.71,,349.5,-32.63,,04-21
3851,300012,华测检测,0.01,-71.17,,0.41,,1316.02,-71.0,,04-21
3852,631,顺发恒业,0.03,-66.67,,1.28,,8304.34,-61.24,,04-21
3853,751,锌业股份,0.01,-35.29,,0.6,,1581.6,-32.18,,04-21
3854,603161,科华控股,0.13,-27.78,,1.35,,1751.42,-27.24,,04-21
3855,300486,东杰智能,0.07,16.95,,0.89,,1258.6,21.2,,04-21
3856,300606,金太阳,0.09,-35.71,,1.58,,817.51,-35.85,,04-21
3857,2360,同德化工,0.0,-81.0,,0.13,,150.32,-80.48,,04-21
3858,603767,中马传动,0.02,-66.67,,0.35,,504.73,-70.1,,04-21
3859,37,深南电A,-0.02,-60.0,,-1.0,,-1402.3,-50.58,,04-21
3860,603336,宏辉果蔬,0.08,-11.11,,1.92,,1690.27,8.12,,04-21
3861,2576,通达动力,0.04,-6.44,,0.67,,599.09,-6.6,,04-21
3862,2301,齐心集团,0.07,16.67,,2.0,,5132.19,31.41,,04-21
3863,791,甘肃电投,-0.03,31.16,,-0.6,,-3833.76,31.38,,04-21
3864,300258,精锻科技,0.08,-53.38,,1.51,,3074.46,-53.38,,04-21
3865,300584,海辰药业,0.14,-22.9,,2.59,,1716.73,-22.91,,04-21
3866,603538,美诺华,0.3,3.45,,3.15,,4361.4,3.25,,04-21
3894,2802,洪汇新材,0.14,0.0,,2.56,,1471.92,-5.53,,04-20
3895,65,北方国际,0.07,42.0,,1.09,,5466.68,43.84,,04-20
3896,300707,威唐工业,0.11,50.54,,2.67,,1757.66,50.35,,04-20
3897,2970,锐明技术,0.18,-30.77,,1.11,,1545.51,-7.82,,04-20
3898,601865,福莱特,0.11,83.33,,4.66,,21516.7,97.01,,04-20
3899,688166,博瑞医药,0.08,100.0,,2.56,,3402.64,111.07,,04-20
3900,300798,锦鸡股份,0.02,-72.13,,0.63,,761.24,-68.99,,04-20
3901,2661,克明面业,0.33,74.73,,4.52,,10381.76,69.72,,04-20
3902,603058,永吉股份,0.11,83.33,,3.45,,4424.92,81.72,,04-20
3906,2643,万润股份,0.14,27.27,,2.54,,12421.52,22.53,,04-18
3907,2675,东诚药业,0.09,14.55,,1.71,,7386.94,14.49,,04-18
3908,300401,花园生物,0.13,-51.85,,3.46,,6141.84,-52.46,,04-18
3909,2222,福晶科技,0.08,-11.43,,3.33,,3278.57,-11.46,,04-18
3910,2546,新联电子,0.03,-8.5,,0.81,,2331.75,-8.54,,04-18
3911,600830,香溢融通,0.01,-29.41,,0.26,,540.99,-30.55,,04-18
3912,705,浙江震元,0.04,-10.27,,0.86,,1459.62,-10.22,,04-18
3913,300624,万兴科技,0.41,28.13,,4.36,,3262.38,25.17,,04-18
3914,603156,养元饮品,0.5,-55.83,,4.15,,52596.2,-38.16,,04-18
3915,600829,人民同泰,0.08,-34.31,,2.58,,4829.62,-34.31,,04-18
3916,722,湖南发展,0.07,0.0,,1.06,,3156.27,0.18,,04-18
3917,300770,新媒股份,1.12,47.37,,6.37,,14366.71,95.61,,04-18
3918,603189,网达软件,0.07,40.0,,1.97,,1618.27,51.96,,04-18
3919,300275,梅安森,0.03,-19.44,,0.96,,488.56,-16.82,,04-18
3920,530,冰山冷热,-0.07,-156.0,,-1.75,,-5867.35,-154.94,,04-18
3921,2020,京新药业,0.13,-29.87,,2.63,,9566.62,-27.18,,04-18
3922,2344,海宁皮城,0.05,-37.5,,0.88,,6624.38,-32.76,,04-18
3923,600132,重庆啤酒,0.07,-61.11,,2.38,,3410.16,-60.2,,04-18
3924,2429,兆驰股份,0.04,5.95,,2.04,,20132.98,6.06,,04-18
3925,2138,顺络电子,0.12,20.0,,2.12,,9447.0,12.6,,04-18
3926,600433,冠豪高新,0.02,49.6,,0.88,,2360.49,48.22,,04-18
3927,55,方大集团,0.08,33.33,,1.81,,9477.74,35.4,,04-18
3928,2225,濮耐股份,0.07,0.0,,2.66,,7642.49,17.88,,04-18
3929,529,广弘控股,0.07,40.0,,2.47,,4326.38,47.98,,04-18
3930,601799,星宇股份,0.58,-6.38,,3.21,,15953.04,-6.38,,04-18
3931,823,超声电子,0.07,11.29,,1.06,,3757.77,11.22,,04-18
3932,600097,开创国际,-0.08,-20.0,,-1.05,,-1877.56,-24.0,,04-18
3933,300479,神思电子,-0.04,-402.74,,-1.21,,-747.92,-411.1,,04-18
3934,521,长虹美菱,-0.26,-546.46,,-5.54,,-27000.81,-546.1,,04-18
3935,300059,东方财富,0.13,75.57,,3.9,,87368.92,126.48,,04-18
3936,739,普洛药业,0.13,39.98,,4.02,,15473.34,39.95,,04-18
3937,2465,海格通信,0.01,0.0,,0.33,,3151.26,1.36,,04-18
3938,300241,瑞丰光电,0.01,-54.73,,0.6,,718.93,-56.06,,04-18
3939,300686,智动力,0.18,-19.89,,4.56,,3538.3,-22.16,,04-18
3940,300659,中孚信息,-0.22,120.0,,-5.08,,-2851.84,125.72,,04-18
3941,2299,圣农发展,0.57,7.33,,7.25,,70072.25,7.34,,04-18
3942,600749,西藏旅游,-0.08,147.32,,-1.79,,-1868.49,145.28,,04-18
3943,2109,兴化股份,0.01,-89.53,,0.15,,561.37,-89.47,,04-18
3944,2223,鱼跃医疗,0.38,52.68,,6.11,,38262.8,55.16,,04-18
3945,2293,罗莱生活,0.09,-55.9,,1.72,,7135.54,-50.66,,04-18
3946,985,大庆华科,-0.19,-416.67,,-4.34,,-2458.05,-417.64,,04-18
3947,799,酒鬼酒,0.3,32.25,,3.88,,9607.18,32.24,,04-17
3948,688358,祥生医疗,0.22,144.44,,1.47,,1738.72,210.9,,04-17
3949,600549,厦门钨业,0.05,-373.8,,0.97,,7203.94,-374.33,,04-17
3950,300508,维宏股份,-0.32,-145.02,,-5.54,,-2887.63,-145.02,,04-17
3951,600812,华北制药,0.04,105.26,,1.13,,6297.25,104.49,,04-17
3952,603889,新澳股份,0.13,8.33,,2.69,,6452.9,32.28,,04-17
3953,2858,力盛赛车,-0.02,-35.0,,-0.6,,-262.18,-34.74,,04-17
3954,300383,光环新网,0.14,7.69,,2.61,,22086.02,13.17,,04-17
3955,2165,红宝丽,0.04,16.28,,1.57,,2485.55,20.14,,04-17
3956,600897,厦门空港,0.01,-97.44,,0.08,,303.94,-97.44,,04-17
3957,600722,金牛化工,0.01,-15.49,,0.4,,406.49,-16.38,,04-17
3958,603385,惠达卫浴,0.08,-45.71,,0.85,,2876.89,-45.72,,04-17
3959,300136,信维通信,0.06,-73.79,,1.32,,6272.44,-73.99,,04-17
3962,300636,同和药业,0.2,253.24,,2.28,,1579.08,253.22,,04-17
3963,2923,润都股份,0.18,-25.0,,3.33,,3197.16,10.3,,04-17
3964,300428,四通新材,0.13,-31.58,,1.99,,7656.86,-23.7,,04-16
3965,300201,海伦哲,0.0,-115.89,,0.24,,248.61,-115.8,,04-16
3966,300073,当升科技,0.08,-48.71,,1.08,,3290.2,-48.66,,04-16
3967,2829,星网宇达,0.07,133.33,,1.17,,1021.44,151.18,,04-16
3968,300529,健帆生物,0.44,41.94,,8.27,,18442.52,42.32,,04-16
3969,603866,桃李面包,0.3,14.65,,5.06,,19440.97,60.47,,04-16
3970,300414,中光防雷,0.05,-9.62,,1.65,,1463.05,71.69,,04-16
3971,300208,青岛中程,0.03,200.0,,1.41,,2558.04,500.22,,04-16
3972,2978,安宁股份,0.53,33.27,7.04,7.83,0.57,19128.76,33.26,,04-16
3973,300670,大烨智能,-0.01,-127.41,,-0.24,,-287.52,-144.5,,04-16
3974,603799,华友钴业,0.17,1033.33,,2.25,,18350.35,1385.1,,04-16
3975,600681,百川能源,0.14,-39.13,,4.22,,19373.22,-40.65,,04-16
3976,795,英洛华,0.02,-17.86,,1.16,,2631.9,-16.18,,04-16
3977,2579,中京电子,0.05,31.58,,1.45,,1955.38,37.94,,04-16
3978,688058,宝兰德,-0.03,-76.92,,-0.14,,-133.31,-66.87,,04-16
3979,300031,宝通科技,0.31,39.37,,4.39,,11844.25,35.28,,04-16
3980,300690,双一科技,0.42,31.25,,4.38,,4608.49,32.35,,04-15
3981,300234,开尔新材,0.17,12.48,,5.04,,4748.3,9.29,,04-15
3982,603185,上机数控,0.36,5.97,,3.6,,6264.78,48.43,,04-15
3983,555,神州信息,0.03,-14.12,,0.56,,2946.5,-13.68,,04-15
3984,2859,洁美科技,0.18,163.16,,2.93,,4718.06,166.93,,04-15
3985,300596,利安隆,0.31,4.54,,3.26,,6328.57,19.06,,04-15
3986,300215,电科院,-0.06,-400.0,,-2.08,,-4332.93,-369.06,,04-15
3987,300628,亿联网络,0.61,-29.92,,7.99,,36583.48,40.18,,04-15
3988,929,兰州黄河,-0.11,-178.36,,-2.97,,-1991.6,-178.39,,04-15
3989,610,西安旅游,-0.05,233.33,,-1.4,,-1183.49,233.07,,04-15
3990,721,西安饮食,-0.09,323.61,,-7.7,,-4565.81,323.39,,04-15
3991,600201,生物股份,0.13,-7.14,,3.19,,15051.39,-5.13,,04-15
3992,300165,天瑞仪器,0.04,-13.08,,1.03,,1657.43,-13.07,,04-15
3993,603939,益丰药房,0.51,29.41,,4.12,,19085.05,29.68,,04-15
3994,601636,旗滨集团,0.06,-26.34,,1.93,,16056.72,-23.39,,04-15
3995,603657,春光科技,0.16,0.0,,1.73,,1525.53,1.6,,04-15
3996,300620,光库科技,0.09,40.13,,1.25,,805.28,45.63,,04-15
3997,300790,宇瞳光学,0.16,-15.79,,1.5,,1803.68,9.48,,04-15
3998,2825,纳尔股份,0.06,-18.92,,1.15,,831.79,-19.97,,04-14
3999,656,金科股份,0.07,75.0,,1.27,,39688.34,57.13,,04-14
4000,2759,天际股份,-0.05,-123.47,,-0.8,,-2141.91,-122.24,,04-14
4001,300496,中科创达,0.17,29.93,,3.42,,6696.86,32.35,,04-14
4002,300354,东华测试,-0.01,-58.82,,-0.23,,-95.48,-59.45,,04-14
4003,2735,王子新材,0.05,-64.29,,1.06,,701.68,-38.68,,04-14
4004,2724,海洋王,0.02,-35.96,,0.64,,1342.9,-36.18,,04-14
4005,830,鲁西化工,0.01,-95.88,,0.14,,1529.76,-95.77,,04-14
4006,59,华锦股份,-0.55,-357.26,,-6.74,,-88756.67,-357.29,,04-14
4007,2261,拓维信息,0.02,-16.67,,1.01,,2437.03,106.49,,04-14
4008,2324,普利特,0.1,66.67,,2.17,,5237.45,112.01,,04-11
4009,300210,森远股份,0.03,-200.0,,1.45,,1275.21,-188.7,,04-11
4010,600422,昆药集团,0.12,-11.25,,2.16,,9182.87,-10.92,,04-11
4011,2294,信立泰,0.14,-54.84,,2.29,,15009.06,-53.33,,04-11
4012,603637,镇海股份,0.02,0.0,,0.53,,410.59,3.45,,04-10
4013,688,国城矿业,0.02,-76.33,,1.23,,2628.73,-77.2,,04-10
4014,2167,东方锆业,-0.07,-2433.33,,-5.44,,-4501.07,-2457.3,,04-10
4015,26,飞亚达,-0.03,-120.04,,-0.49,,-1297.48,-120.16,,04-10
4016,2916,深南电路,0.82,22.39,,5.38,,27678.04,48.19,,04-10
4017,2296,辉煌科技,0.03,141.43,,0.82,,1274.58,142.2,,04-10
4018,600775,南京熊猫,-0.04,-402.72,,-1.19,,-4070.94,-402.42,,04-10
4019,818,航锦科技,0.14,-12.5,,3.57,,9761.61,-11.4,,04-10
4020,534,万泽股份,0.09,129.5,,4.65,,4512.63,135.09,,04-10
4021,603737,三棵树,-0.68,6700.0,,-7.61,,-12638.4,6484.18,,04-10
4022,603363,傲农生物,0.35,775.0,,16.68,,15106.16,767.69,,04-10
4023,300114,中航电测,0.06,10.62,,2.09,,3377.07,10.25,,04-10
4024,2838,道恩股份,0.17,21.43,,6.2,,6939.89,91.6,,04-09
4025,603186,华正新材,0.14,16.67,,2.35,,1763.25,17.86,,04-09
4026,2913,奥士康,0.17,-48.48,,1.03,,2524.72,-47.24,,04-08
4027,2007,华兰生物,0.18,-36.53,,3.71,,24728.64,-4.71,,04-08
4028,600396,金山股份,0.13,114.29,,8.81,,18784.32,114.3,,04-08
