,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
430,600203,福日电子,-0.13,-278.49,,-2.87,,-5949.65,-278.02,,10-31
431,601001,晋控煤业,0.46,15.0,,11.24,,76297.35,12.68,,10-31
432,600222,太龙药业,0.05,-8.63,,2.2,,2949.99,-10.37,,10-31
433,600619,海立股份,0.08,-63.64,,1.63,,7239.2,-62.2,,10-31
434,601021,春秋航空,-0.16,-108.56,,-1.0,,-14925.66,-108.68,,10-31
435,2756,永兴材料,0.71,-29.0,,7.32,,25408.04,-29.66,,10-31
436,712,锦龙股份,0.23,64.29,,5.86,,20189.03,62.25,,10-31
437,600639,浦东金桥,0.61,15.81,,6.72,,68632.6,15.81,,10-31
438,688559,海目星,0.17,-67.31,,3.48,,3468.21,-55.11,,10-31
439,603922,金鸿顺,-0.1,-67.74,,-1.19,,-1228.33,-68.91,,10-31
441,2173,创新医疗,-0.11,-15.38,,-2.02,,-4946.38,-18.65,,10-31
442,601360,三六零,0.25,-67.53,,5.78,,170679.8,-67.03,,10-31
443,2830,名雕股份,-0.03,-400.0,,-0.56,,-354.64,-385.03,,10-31
444,813,德展健康,0.11,-29.25,,4.18,,23939.96,-29.22,,10-31
445,601555,东吴证券,0.41,32.26,,5.9,,149174.28,61.12,,10-31
446,600735,新华锦,0.09,-49.37,,3.56,,3494.8,-49.35,,10-31
447,48,京基智农,0.41,-46.28,,7.93,,16587.92,-44.66,,10-31
448,600363,联创光电,0.48,37.58,,7.88,,21374.43,38.14,,10-31
449,603506,南都物业,0.78,20.0,,13.84,,10505.38,21.32,,10-31
450,301,东方盛虹,0.05,-82.76,,1.53,,23584.4,-80.16,,10-31
451,2899,英派斯,0.23,-32.35,,2.56,,2709.75,-34.51,,10-31
452,600399,ST抚钢,0.21,132.54,,8.65,,40448.32,132.57,,10-31
453,600789,鲁抗医药,0.26,116.67,,7.34,,23020.97,126.49,,10-31
454,600036,招商银行,3.02,-0.98,24.55,12.75,8.72,7660300.0,-0.82,,10-31
455,600425,青松建化,0.17,2.98,,5.01,,23917.69,3.42,,10-31
456,600458,时代新材,0.19,850.0,,3.39,,15444.41,1137.6,,10-31
457,601989,中国重工,-0.01,-109.43,,-0.13,,-11222.15,-109.18,,10-31
458,977,浪潮信息,0.45,12.55,,5.34,,62832.06,21.37,,10-31
459,600843,上工申贝,0.07,-49.36,,1.75,,4069.76,-49.85,,10-31
460,600099,林海股份,0.01,91.43,,0.31,,147.47,91.38,,10-31
461,600861,北京城乡,-0.33,-1106.65,,-4.61,,-10556.25,-1107.62,,10-31
462,603026,石大胜华,0.28,-81.21,,3.14,,5766.51,-80.95,,10-31
463,600133,东湖高新,0.38,87.07,,6.26,,30217.6,82.84,,10-31
464,607,华媒控股,0.01,-85.71,,0.92,,1525.88,-78.38,,10-31
465,603078,江化微,0.32,5.13,,5.26,,4265.64,29.4,,10-31
466,603738,泰晶科技,0.07,75.0,,1.47,,1108.46,83.18,,10-31
467,600556,天下秀,0.15,-168.36,,22.99,,24722.87,-391.03,,10-31
468,600929,雪天盐业,0.09,-19.7,,3.35,,8418.55,-19.7,,10-31
469,627,天茂集团,0.12,-42.86,,2.74,,57562.67,-43.35,,10-31
470,603100,川仪股份,0.5,31.58,,7.92,,19665.58,30.27,,10-31
471,2059,云南旅游,-0.03,-149.76,,-1.37,,-3144.86,-149.7,,10-31
472,603123,翠微股份,-0.06,-124.51,,-1.02,,-3264.35,-124.59,,10-31
473,600191,华资实业,0.06,-48.07,,1.65,,3066.81,-48.03,,10-31
474,2076,*ST雪莱,-0.03,-91.43,,,,-2521.12,-90.75,,10-31
475,603161,科华控股,-0.12,-121.82,,-1.29,,-1656.08,-122.72,,10-31
476,600210,紫江企业,0.29,8.21,,8.67,,44032.05,8.44,,10-31
477,601007,金陵饭店,0.05,-75.0,,1.0,,1506.66,-74.84,,10-31
478,600228,ST昌九,-0.02,0.0,,-7.18,,-382.07,3.42,,10-31
479,600624,复旦复华,0.04,-41.77,,2.07,,2469.3,-41.81,,10-31
507,600128,弘业股份,0.13,-472.65,,1.9,,3228.31,-473.23,,10-31
523,2761,多喜爱,0.67,-9278.08,,18.1,,78079.44,-30922.43,,10-31
524,600247,*ST成城,-0.11,9.0,,,,-3670.06,9.11,,10-31
525,600644,乐山电力,0.32,5.99,,11.08,,17436.54,5.98,,10-31
526,601118,海南橡胶,-0.02,-197.21,,-0.92,,-8945.32,-197.15,,10-31
527,601186,中国铁建,0.99,-4.81,,7.68,,1487920.3,1.3,,10-31
540,625,长安汽车,0.73,-232.73,,7.61,,348597.3,-230.98,,10-31
541,603098,森特股份,0.29,-27.5,,6.61,,13969.63,-27.81,,10-31
542,600170,上海建工,0.23,-17.86,,7.47,,224300.95,-17.57,,10-31
543,600571,信雅达,0.11,395.65,,5.17,,5025.04,397.51,,10-31
544,2707,众信旅游,-0.36,-374.81,,-13.89,,-31261.92,-372.61,,10-31
545,600588,用友网络,-0.01,-105.56,,-0.25,,-1559.95,-103.49,,10-31
546,600208,新湖中宝,0.32,10.76,,7.65,,273401.07,11.27,,10-31
547,600226,*ST瀚叶,0.06,-14.29,,5.27,,19202.15,-11.6,,10-31
548,600642,申能股份,0.4,10.58,,6.46,,195107.27,16.44,,10-31
549,2445,*ST中南,-0.37,85.0,,,,-51140.26,86.97,,10-31
550,735,罗牛山,0.09,-340.78,,2.42,,9928.42,-340.77,,10-31
551,601228,广州港,0.12,0.84,,5.6,,75364.75,2.29,,10-31
552,600321,正源股份,-0.1,-1610.61,,-5.72,,-15054.22,-1621.35,,10-31
553,2187,广百股份,0.03,-93.48,,0.39,,1062.18,-93.2,,10-31
554,2203,海亮股份,0.28,-32.52,,5.68,,54239.77,-33.81,,10-31
555,45,深纺织A,0.05,51.06,,0.93,,2544.61,50.63,,10-31
556,600768,宁波富邦,0.02,-98.23,,0.86,,198.01,-98.25,,10-31
557,600015,华夏银行,0.74,-21.28,13.87,5.37,2.58,1412000.0,-7.37,,10-31
558,688003,天准科技,0.09,-8.1,,1.09,,1778.34,15.34,,10-31
559,415,渤海租赁,-0.51,-251.68,,-8.89,,-314960.7,-251.34,,10-31
560,601869,长飞光纤,0.54,-37.21,,4.59,,40591.79,-37.86,,10-31
561,600033,福建高速,0.09,-62.6,,2.59,,24830.7,-62.61,,10-31
562,603580,艾艾精工,0.2,-4.1,,5.95,,2568.25,-4.06,,10-31
563,600804,鹏博士,1.23,4000.0,,106.03,,171444.86,3600.01,,10-31
564,601918,新集能源,0.15,-80.0,,6.23,,39340.44,-79.68,,10-31
565,957,中通客车,0.02,-79.87,,0.41,,1116.42,-79.84,,10-31
566,600455,博通股份,0.35,21.48,,13.79,,2211.54,21.46,,10-31
567,2285,世联行,-0.03,-200.0,,-1.3,,-6873.23,-204.48,,10-31
568,600822,上海物贸,0.08,-16.43,,5.84,,4038.51,-16.41,,10-31
569,2609,捷顺科技,0.1,-8.73,,3.02,,6265.67,-10.5,,10-31
570,523,广州浪奇,-1.86,-5414.29,,-88.67,,-116996.98,-5399.53,,10-31
571,600078,澄星股份,0.01,-88.89,,0.33,,571.62,-90.32,,10-31
572,603668,天马科技,0.24,9.09,,6.82,,8100.25,11.91,,10-31
573,591,太阳能,0.33,19.71,,7.16,,97907.35,19.7,,10-31
574,600137,浪莎股份,0.15,-14.94,,2.87,,1435.31,-15.27,,10-31
575,2030,达安基因,1.75,1635.15,,58.89,,153721.6,1817.41,,10-31
576,600158,中体产业,0.02,-61.34,,0.64,,1263.29,-61.37,,10-31
577,600177,雅戈尔,1.2,93.55,,20.19,,558419.85,81.48,,10-31
578,600195,中牧股份,0.48,48.71,,11.17,,48608.8,78.82,,10-31
579,680,山推股份,0.06,-18.82,,2.13,,7330.68,-18.82,,10-31
580,600213,亚星客车,-0.4,-766.67,,-67.56,,-8817.89,-771.95,,10-31
581,600611,大众交通,0.14,-52.85,,3.47,,32492.44,-53.08,,10-31
582,601010,文峰股份,0.08,-36.11,,3.27,,15604.13,-36.08,,10-31
583,600231,凌钢股份,0.15,0.0,2.94,5.32,0.62,42079.76,-0.26,,10-31
584,2765,蓝黛科技,0.06,-140.0,,1.95,,2962.02,-143.05,,10-31
585,600271,航天信息,0.09,-85.25,,1.47,,17621.58,-84.61,,10-31
586,601198,东兴证券,0.46,15.0,,6.17,,127261.35,14.92,,10-31
587,600289,*ST信通,-0.23,-15.57,,-22.06,,-14369.79,-15.57,,10-31
588,600308,华泰股份,0.42,2.17,,5.9,,49433.37,2.39,,10-31
589,838,财信发展,0.05,77.82,,2.79,,5377.11,77.65,,10-31
590,603385,惠达卫浴,0.62,1.5,,6.66,,23008.34,1.5,,10-31
591,601618,中国中冶,0.19,0.0,,5.59,,460735.8,14.19,,10-31
592,2868,绿康生化,0.3,3.45,,5.51,,4323.73,22.55,,10-31
593,876,新希望,1.22,64.86,,17.37,,508458.28,65.54,,10-31
594,600756,浪潮软件,-0.33,83.33,,-4.44,,-10564.39,84.01,,10-31
595,897,津滨发展,0.11,-643.96,,13.87,,18207.93,-643.57,,10-31
596,600020,中原高速,0.02,-95.95,,0.46,,12506.27,-90.56,,10-31
597,917,电广传媒,-0.64,-1380.0,,-8.43,,-90930.44,-1431.66,,10-31
598,601881,中国银河,0.56,47.37,,7.75,,565063.88,46.38,,10-31
599,935,四川双马,0.91,24.66,,15.36,,69625.57,24.19,,10-31
600,600898,*ST美讯,-0.76,-7.84,,,,-19177.02,-7.84,,10-31
601,611,ST天首,-0.08,47.18,,-7.2,,-2824.85,47.33,,10-31
602,600159,大龙地产,0.05,226.67,,1.71,,4035.97,226.85,,10-31
603,662,天夏退,-0.02,-129.75,,-3.16,,-2089.38,-129.78,,10-31
604,710,贝瑞基因,0.43,-51.48,,6.59,,15083.19,-51.87,,10-31
605,2440,闰土股份,0.48,-48.94,,6.29,,55678.73,-48.33,,10-31
606,601106,中国一重,0.01,7.89,,0.5,,5589.41,7.83,,10-31
607,600654,ST中安,-0.2,-9.09,,-138.95,,-25690.47,-10.85,,10-31
608,601162,天风证券,0.11,208.11,,4.39,,70213.01,262.34,,10-31
609,603288,海天味业,1.41,-0.7,,26.74,,457140.38,19.2,,10-31
610,600675,中华企业,0.1,-67.74,,4.13,,62860.53,-66.33,,10-31
611,785,居然之家,0.15,-72.22,,5.81,,91463.57,574.1,,10-31
612,605001,威奥股份,0.11,-75.56,,1.31,,2751.55,-73.24,,10-31
613,600333,长春燃气,-0.15,7.14,,-4.38,,-9035.13,6.37,,10-31
614,600728,佳都科技,0.03,-90.88,,1.11,,5779.83,-90.19,,10-31
615,600355,精伦电子,-0.05,25.0,,-9.55,,-2678.94,32.1,,10-31
616,600744,华银电力,-0.0,-92.16,,-0.21,,-653.8,-92.81,,10-31
617,2555,三七互娱,1.07,44.59,,28.78,,226022.61,45.27,,10-31
618,601766,中国中车,0.24,-17.24,,4.93,,679320.5,-19.25,,10-31
619,600008,首创股份,0.16,64.12,,4.4,,92824.53,64.09,,10-31
620,2571,德力股份,0.0,-98.04,,0.06,,86.19,-98.04,,10-31
621,408,*ST藏格,0.13,-31.67,,4.39,,25450.68,-27.72,,10-31
622,603568,伟明环保,0.72,-10.0,,19.52,,90734.68,21.76,,10-31
623,969,安泰科技,0.07,-36.09,,1.6,,7217.11,-36.04,,10-31
624,600469,风神股份,0.29,-17.14,,7.46,,16257.65,-15.31,,10-31
625,2296,辉煌科技,0.18,15.12,,4.3,,6712.95,15.62,,10-31
626,600834,申通地铁,0.14,26.21,,4.32,,6499.5,26.21,,10-31
627,573,粤宏远A,-0.01,-105.73,,-0.46,,-794.24,-105.77,,10-31
628,600527,江南高纤,0.12,248.1,,8.37,,20671.82,317.43,,10-31
629,2668,奥马电器,0.17,-39.29,,7.14,,18911.3,-36.75,,10-31
630,2036,联创电子,0.23,-28.08,,8.29,,20972.67,-6.57,,10-31
631,603112,华翔股份,0.4,37.93,,11.87,,14709.09,36.07,,10-31
657,603662,柯力传感,1.26,-10.0,,8.54,,15682.11,20.49,,10-31
658,600859,王府井,0.27,-74.98,,1.86,,21213.7,-74.96,,10-31
659,585,*ST东电,0.19,-2983.08,,-53.94,,16364.78,-2992.77,,10-31
660,603198,迎驾贡酒,0.66,-12.0,,11.02,,53191.36,-11.41,,10-31
661,603228,景旺电子,0.82,-23.36,,12.02,,68459.25,8.51,,10-31
662,600650,锦江投资,0.12,-68.49,,1.89,,6665.15,-68.54,,10-31
663,601138,工业富联,0.44,-15.38,,9.41,,880547.5,-13.54,,10-31
664,600668,尖峰集团,1.5,-16.0,,12.86,,51623.07,-16.0,,10-31
665,2468,申通快递,0.0,-99.53,,0.06,,520.42,-99.53,,10-31
666,601200,上海环境,0.58,20.71,,7.48,,53701.63,21.75,,10-31
667,600291,西水股份,-7.99,458.13,,-150.1,,-873078.16,458.14,,10-31
668,601288,农业银行,0.45,-11.76,5.24,8.86,,16533500.0,-8.49,,10-31
705,600322,天房发展,0.03,-86.05,,0.65,,3051.31,-86.05,,10-31
706,600718,东软集团,0.06,100.0,,0.84,,7023.31,95.34,,10-31
707,601519,大智慧,0.01,-118.6,,1.05,,1555.56,-118.27,,10-31
708,600734,*ST实达,-0.58,29.09,,,,-35956.17,28.92,,10-31
709,2529,*ST海源,0.01,-105.54,,0.31,,257.76,-105.55,,10-31
710,46,泛海控股,-0.12,-124.55,,-2.87,,-61203.34,-124.54,,10-31
711,600362,江西铜业,0.44,-26.67,,2.9,,153249.75,-25.8,,10-31
712,600751,海航科技,0.16,66.35,,3.34,,45868.7,66.28,,10-31
713,601688,华泰证券,0.98,30.67,,7.04,,883899.26,37.24,,10-31
714,166,申万宏源,0.26,30.0,,7.63,,652909.15,37.26,,10-31
715,601799,星宇股份,2.56,33.05,,13.82,,70699.37,33.05,,10-31
716,600016,民生银行,0.79,-24.04,10.57,7.52,-2.16,3732900.0,-18.01,,10-31
717,600787,中储股份,0.13,3.36,,2.4,,27155.9,2.95,,10-31
718,416,民生控股,0.05,-12.72,,2.92,,2591.94,-12.61,,10-31
719,601872,招商轮船,0.59,391.67,,13.69,,398019.8,450.85,,10-31
741,7,全新好,-0.13,388.48,,-24.39,,-4551.69,388.9,,10-31
742,2831,裕同科技,0.75,8.41,,9.87,,65635.47,7.89,,10-31
743,600325,华发股份,0.72,-12.2,,10.77,,175457.61,1.45,,10-31
744,836,富通信息,0.0,-95.64,,0.15,,185.24,-95.54,,10-31
745,600345,长江通信,0.33,-36.54,,3.3,,6494.95,-36.87,,10-31
746,2206,海利得,0.13,-38.1,,5.26,,14858.76,-38.95,,10-31
747,600736,苏州高新,0.13,-48.0,,2.2,,15375.38,-46.31,,10-31
748,59,华锦股份,-0.1,-118.09,,-1.23,,-16694.16,-118.08,,10-30
749,880,潍柴重机,0.31,34.78,,5.78,,8673.18,37.8,,10-30
750,2228,合兴包装,0.18,5.88,,6.78,,21778.66,11.99,,10-30
751,600759,洲际油气,-0.08,-544.26,,-4.0,,-18404.25,-544.2,,10-30
752,900,现代投资,0.29,-46.12,,4.33,,44286.8,-46.12,,10-30
753,300189,神农科技,0.03,-140.21,,3.24,,3514.98,-140.23,,10-30
754,600777,新潮能源,0.01,-90.67,,0.57,,9188.24,-90.82,,10-30
755,601827,三峰环境,0.42,10.53,,10.29,,61358.32,25.69,,10-30
756,600023,浙能电力,0.38,40.74,,7.98,,520765.91,43.59,,10-30
757,920,南方汇通,0.15,-7.88,,5.72,,6397.07,-8.18,,10-30
758,603565,中谷物流,0.82,-10.87,,16.23,,49452.0,-10.33,,10-30
759,938,紫光股份,0.45,-25.49,,4.5,,129550.12,4.32,,10-30
760,600814,杭州解百,0.27,35.0,,7.36,,19412.23,37.35,,10-30
761,966,长源电力,0.21,-54.04,,5.38,,22743.54,-54.04,,10-30
762,600088,中视传媒,-0.2,-206.81,,-6.82,,-8112.8,-207.04,,10-30
763,2633,申科股份,-0.05,-31.7,,-1.45,,-711.57,-31.66,,10-30
764,600106,重庆路桥,0.15,-21.05,,5.36,,20123.05,-12.68,,10-30
765,570,苏常柴A,0.07,73.5,,1.86,,3895.38,94.68,,10-30
766,2016,世荣兆业,0.8,-13.77,,18.49,,64607.08,-13.77,,10-30
767,603698,航天工程,0.13,-27.78,,2.56,,7231.61,-26.4,,10-30
768,688169,石头科技,14.28,,,15.63,,89934.33,54.49,,10-30
769,603058,永吉股份,0.26,23.81,,10.04,,10901.94,24.26,,10-30
770,300302,同有科技,0.03,198.85,,0.95,,1212.57,214.94,,10-30
771,600901,江苏租赁,0.47,17.5,4.2,11.53,,141370.47,17.13,,10-30
772,600562,国睿科技,0.21,425.0,,7.2,,25469.99,893.93,,10-30
773,2698,博实股份,0.32,32.09,,13.83,,32999.55,32.11,,10-30
774,603133,碳元科技,-0.26,271.43,,-6.35,,-5487.99,269.67,,10-30
775,600198,大唐电信,-0.29,-54.09,,,,-25443.16,-54.08,,10-30
776,300023,宝德股份,-0.0,-99.72,,-0.11,,-53.0,-99.72,,10-30
777,2405,四维图新,-0.1,-896.03,,-2.5,,-19454.3,-904.4,,10-30
778,2733,雄韬股份,0.16,-63.64,,2.27,,5543.91,-64.0,,10-30
779,683,远兴能源,-0.01,-106.25,,-0.52,,-5288.28,-108.22,,10-30
780,692,惠天热电,-0.6,5.92,,-28.98,,-31742.72,5.92,,10-30
781,600225,*ST松江,-0.49,40.0,,,,-45624.1,69.62,,10-30
782,600621,华鑫股份,0.64,700.0,,10.29,,67382.72,686.86,,10-30
783,300375,鹏翎股份,0.11,5.64,,3.63,,8281.79,23.99,,10-30
784,601038,一拖股份,0.48,580.62,,11.1,,47769.88,580.71,,10-30
785,2758,浙农股份,0.11,-15.38,,3.48,,2332.6,-13.52,,10-30
786,600641,万业企业,0.24,-66.91,,3.49,,22298.92,-61.46,,10-30
787,300391,康跃科技,0.0,-96.79,,0.11,,86.57,-96.83,,10-30
788,688561,奇安信,-1.68,-7.18,,-17.62,,-100736.19,3.19,,10-30
789,2775,文科园林,0.27,-29.51,,5.39,,13838.4,-29.52,,10-30
790,300080,易成新能,0.02,-96.44,,0.73,,3391.29,-96.45,,10-30
791,600660,福耀玻璃,0.69,-26.6,,7.97,,172290.39,-26.58,,10-30
792,2460,赣锋锂业,0.25,0.0,,3.54,,33048.29,0.4,,10-30
793,688596,正帆科技,0.23,228.57,,5.82,,4618.46,260.07,,10-30
794,2792,通宇通讯,0.18,-35.71,,3.25,,6198.65,-31.92,,10-30
795,761,本钢板材,0.07,-46.15,,1.37,,28350.93,-41.84,,10-30
796,600282,南钢股份,0.4,-25.0,,10.66,,200665.9,-15.52,,10-30
797,2,万科A,1.74,6.74,,10.13,,1986282.71,8.89,,10-30
798,601515,东风股份,0.27,-27.03,,8.66,,35962.42,-27.28,,10-30
799,2845,同兴达,0.84,133.33,,12.76,,17093.72,133.19,,10-30
800,300472,新元科技,0.09,-25.0,,1.73,,1871.57,-26.11,,10-30
801,601607,上海医药,1.27,6.2,,8.34,,360199.62,5.97,,10-30
802,2862,实丰文化,-0.16,-164.0,,-3.47,,-1939.81,-196.39,,10-30
803,300163,先锋新材,0.01,-79.43,,1.17,,683.24,-79.34,,10-30
804,300488,恒锋工具,0.38,-24.0,,6.1,,6355.19,-23.04,,10-30
805,601678,滨化股份,0.16,-27.27,,3.67,,23840.31,-30.97,,10-30
806,888,峨眉山A,-0.15,-141.69,,-3.14,,-7769.04,-141.7,,10-30
807,605318,法狮龙,0.29,-17.14,,5.73,,2969.06,-13.31,,10-30
808,300509,新美星,0.13,-22.16,,4.4,,3216.06,-15.53,,10-30
809,601808,中海油服,0.45,2.27,,5.8,,215462.16,1.69,,10-30
810,600019,宝钢股份,0.35,-12.5,,4.39,,785896.49,-11.44,,10-30
811,603556,海兴电力,0.79,3.95,,7.66,,38979.37,5.07,,10-30
812,601880,辽港股份,0.06,31.49,,3.71,,71107.56,31.48,,10-30
813,600038,中直股份,0.83,21.21,,5.86,,49049.06,21.21,,10-30
814,603587,地素时尚,0.99,-17.5,,14.1,,47449.33,-1.07,,10-30
815,600809,山西汾酒,2.84,45.19,,28.91,,246121.75,45.13,,10-30
816,300542,新晨科技,0.04,0.0,,1.88,,1199.1,16.87,,10-30
817,506,中润资源,-0.08,346.89,,-7.32,,-7350.14,347.1,,10-30
818,961,中南建设,0.98,60.28,,15.78,,368453.05,62.73,,10-30
819,600460,士兰微,0.03,-15.0,,1.3,,4427.33,-12.31,,10-30
820,300559,佳发教育,0.43,-26.18,,17.43,,17263.63,11.24,,10-30
821,600082,海泰发展,-0.06,-327.27,,-2.29,,-3877.22,-327.11,,10-30
822,300576,容大感光,0.26,18.18,,8.51,,4118.51,56.7,,10-30
823,2629,ST仁智,-0.05,66.67,,-55.47,,-2264.88,103.1,,10-30
824,600501,航天晨光,0.04,-119.05,,0.77,,1647.61,-118.38,,10-30
825,300266,兴源环境,-0.01,-117.25,,-0.43,,-1073.76,-117.29,,10-30
826,688122,西部超导,0.62,129.63,,10.28,,27187.15,143.06,,10-30
827,603028,赛福天,0.12,300.0,,3.71,,2668.1,251.17,,10-30
828,300608,思特奇,-0.14,-800.0,,-2.84,,-2241.86,-724.44,,10-30
829,590,启迪药业,0.08,11.46,,3.06,,1932.59,11.5,,10-30
830,600136,当代文体,-2.22,-265.67,,-35.53,,-129865.74,-299.09,,10-30
831,603716,塞力医疗,0.15,-66.67,,1.9,,2862.34,-67.77,,10-30
832,600537,亿晶光电,0.0,-115.0,,0.16,,525.94,-113.19,,10-30
833,600157,ST永泰,0.02,52.38,,0.84,,19832.52,51.39,,10-30
834,603103,横店影视,-0.58,-241.46,,-16.98,,-36804.05,-241.31,,10-30
835,603797,联泰环保,0.39,-7.14,,11.44,,17455.31,36.95,,10-30
836,300658,延江股份,2.08,394.88,,32.27,,31570.89,395.28,,10-30
837,600193,ST创兴,0.05,9.52,,8.09,,1963.41,10.49,,10-30
838,600593,大连圣亚,-0.5,-187.52,,-12.31,,-6391.8,-187.51,,10-30
839,688363,华熙生物,0.91,-6.19,,9.28,,43756.56,5.12,,10-30
840,2419,天虹股份,0.11,-80.47,,1.88,,12737.99,-80.46,,10-30
841,2748,世龙实业,-0.1,93.48,,-2.56,,-2349.48,96.37,,10-30
842,600232,金鹰股份,0.12,76.92,,3.83,,4179.2,77.3,,10-30
843,300382,斯莱克,0.1,-37.5,,5.81,,5757.93,-35.21,,10-30
844,2435,长江健康,0.22,7.1,,5.38,,27207.05,7.12,,10-30
845,300071,华谊嘉信,-0.15,114.29,,-152.63,,-9870.99,105.5,,10-30
846,2451,摩恩电气,-0.03,-127.2,,-1.73,,-1193.87,-127.29,,10-30
847,600272,开开实业,0.02,-66.67,,1.07,,548.69,-61.32,,10-30
848,300087,荃银高科,0.01,-114.29,,0.93,,512.21,-117.75,,10-30
849,601258,ST庞大,0.01,-102.38,,0.73,,7721.29,-103.73,,10-30
850,300762,上海瀚讯,0.24,-22.27,,4.11,,5086.73,24.36,,10-30
851,300447,全信股份,0.34,11.12,,8.58,,9767.65,5.5,,10-30
852,10,美丽生态,0.03,-40.53,,5.66,,2602.16,-40.4,,10-30
853,819,岳阳兴长,0.02,-89.35,,0.65,,526.71,-89.08,,10-30
854,300137,先河环保,0.21,-34.38,,5.5,,11486.29,-34.87,,10-30
855,31,大悦城,0.18,-70.97,,3.93,,76036.99,-68.78,,10-30
856,601577,长沙银行,1.24,2.48,10.97,11.67,,424814.8,2.42,,10-30
857,600350,山东高速,0.28,-36.96,,4.03,,133592.3,-37.05,,10-30
858,300153,科泰电源,-0.12,1554.93,,-4.07,,-3760.47,1545.93,,10-30
859,2209,达意隆,0.12,-179.93,,3.78,,2332.34,-179.93,,10-30
860,300479,神思电子,0.01,-87.19,,0.25,,157.89,-87.04,,10-30
861,2869,金溢科技,2.89,-12.16,,25.0,,51022.42,31.54,,10-30
862,300170,汉得信息,0.05,-50.63,,1.31,,4091.29,-51.2,,10-30
863,300495,美尚生态,0.13,-54.18,,2.17,,8972.84,-50.45,,10-30
864,601700,风范股份,0.1,-23.08,,4.49,,11073.35,-23.71,,10-30
865,603516,淳中科技,0.63,-14.86,,9.4,,8424.95,-12.96,,10-30
866,600775,南京熊猫,0.03,-50.39,,0.68,,2350.48,-50.34,,10-30
867,600021,上海电力,0.42,21.56,,6.82,,120684.48,32.41,,10-30
868,2259,*ST升达,0.01,-108.42,,,,689.95,-108.4,,10-30
869,688009,中国通号,0.24,-17.24,,6.7,,265214.52,-5.69,,10-30
870,300528,幸福蓝海,-0.74,637.4,,-22.4,,-27474.95,673.66,,10-30
871,300533,冰川网络,0.78,-25.71,,6.74,,11729.96,10.43,,10-30
872,2587,奥拓电子,0.04,-83.33,,1.7,,2340.36,-84.18,,10-30
873,600054,黄山旅游,-0.07,-114.34,,-1.1,,-4793.59,-114.27,,10-30
874,2927,泰永长征,0.29,-4.34,,7.67,,6449.6,25.19,,10-30
875,950,重药控股,0.35,-5.41,,7.36,,61179.87,-5.17,,10-30
876,300241,瑞丰光电,0.08,25.92,,3.47,,4206.25,25.66,,10-30
877,600091,ST明科,-0.0,-109.0,,-0.04,,-39.22,-109.34,,10-30
878,600854,春兰股份,0.1,25.39,,2.67,,5412.87,25.43,,10-30
879,300583,赛托生物,-0.46,-159.07,,-2.72,,-4912.58,-159.02,,10-30
880,2636,金安国纪,0.13,-27.78,,3.4,,9239.64,-28.94,,10-30
881,600109,国金证券,0.52,78.62,,7.31,,156522.04,78.41,,10-30
882,603680,今创集团,0.39,2.63,,7.02,,30009.29,3.26,,10-30
883,300273,和佳医疗,0.1,1.5,,3.14,,8069.44,1.44,,10-30
884,600870,ST厦华,-0.01,400.0,,-39.01,,-338.97,390.15,,10-30
885,688179,阿拉丁,0.64,4.92,,13.02,,4820.2,5.23,,10-30
886,600887,伊利股份,1.0,7.53,,21.68,,602437.33,6.99,,10-30
887,603089,正裕工业,0.17,-65.31,,4.37,,3629.93,-52.34,,10-30
888,2052,*ST同洲,-0.09,123.45,,-17.46,,-6465.9,123.62,,10-30
889,603776,永安行,0.59,1.72,,3.99,,10973.5,1.09,,10-30
890,2701,奥瑞金,0.21,-29.79,,7.89,,48263.4,-29.75,,10-30
891,637,茂化实华,0.03,-80.57,,1.88,,1787.78,-80.4,,10-30
892,300010,豆神教育,-0.11,-257.23,,-2.83,,-9349.92,-257.09,,10-30
893,600583,海油工程,0.02,-114.29,,0.35,,7960.68,-112.53,,10-30
894,2392,北京利尔,0.31,20.77,,9.4,,37235.22,20.5,,10-30
895,688335,复洁环保,0.72,-19.1,,11.53,,4067.44,-11.0,,10-30
896,300026,红日药业,0.2,17.65,,8.53,,59912.8,16.05,,10-30
897,603833,欧派家居,2.48,-24.39,,14.37,,145021.1,5.23,,10-30
898,600600,青岛啤酒,2.2,15.15,,14.69,,297801.15,15.17,,10-30
899,600999,招商证券,0.83,31.75,,8.71,,727116.12,50.74,,10-30
900,2966,苏州银行,0.63,-5.97,8.75,7.36,,210213.12,2.17,,10-30
901,995,皇台酒业,0.02,-125.0,,4.12,,400.26,-128.7,,10-30
902,2315,焦点科技,0.45,-32.84,,6.6,,13702.16,-13.53,,10-30
903,2639,雪人股份,-0.06,-175.87,,-1.86,,-4239.78,-175.84,,10-30
904,600112,ST天成,-0.19,30.56,,-29.96,,-9571.46,30.55,,10-30
905,2006,精功科技,0.04,-126.21,,1.83,,1674.2,-126.2,,10-30
906,603683,晶华新材,0.27,1250.0,,4.26,,3409.67,991.24,,10-30
907,300276,三丰智能,0.05,-78.81,,2.08,,7599.27,-58.7,,10-30
908,300602,飞荣达,0.45,-47.67,,11.42,,22340.35,-13.88,,10-30
909,2347,泰尔股份,0.02,-40.5,,0.92,,1061.95,-40.88,,10-30
910,300619,金银河,0.03,-93.66,,0.49,,240.11,-93.67,,10-30
