,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
451,603103,横店影视,-0.48,-277.78,,-13.72,,-30646.33,-276.9,,08-29
452,2707,众信旅游,-0.2,-261.11,,-7.6,,-17632.42,-260.12,,08-29
453,603819,神力股份,0.06,-48.09,,1.62,,1256.44,-31.21,,08-29
454,600626,申达股份,-0.13,-128.36,,-3.41,,-11190.35,-128.36,,08-29
455,716,黑芝麻,-0.04,-242.31,,-1.0,,-2741.68,-241.33,,08-29
456,600645,中源协和,0.17,21.43,,2.37,,8132.81,28.82,,08-29
457,688567,孚能科技,-0.2,-433.33,,-2.49,,-17503.71,-424.07,,08-29
458,735,罗牛山,0.06,-242.72,,1.64,,6773.22,-242.81,,08-29
459,600685,中船防务,2.2,694.18,,27.37,,310283.76,694.07,,08-29
460,601233,桐昆股份,0.55,-27.63,,5.13,,101174.27,-27.23,,08-29
461,603355,莱克电气,0.63,6.78,,7.58,,25189.4,6.81,,08-29
462,2187,广百股份,-0.07,-122.58,,-0.82,,-2248.16,-121.2,,08-29
463,601633,长城汽车,0.12,-25.27,,2.06,,114614.27,-24.46,,08-29
464,2868,绿康生化,0.23,9.52,,4.74,,3586.3,40.96,,08-29
465,601717,郑煤机,0.66,55.95,,8.9,,113516.76,55.35,,08-29
466,600004,白云机场,-0.08,-138.1,,-1.01,,-16837.71,-139.33,,08-29
467,897,津滨发展,0.1,-886.92,,12.68,,16542.53,-889.65,,08-29
468,603566,普莱柯,0.38,90.0,,7.28,,12002.67,84.44,,08-29
469,600795,国电电力,0.03,-72.17,,1.21,,68265.44,-70.72,,08-29
476,600850,华东电脑,0.36,-15.56,,5.8,,15289.27,-15.23,,08-29
477,2973,侨银股份,0.46,170.59,,16.25,,18640.78,205.89,,08-29
478,600122,*ST宏图,-0.47,9.52,,-23.32,,-54752.95,9.51,,08-29
479,603699,纽威股份,0.34,17.24,,9.38,,25854.69,19.55,,08-29
498,2850,科达利,0.22,-42.11,,1.86,,4679.17,-41.69,,08-29
499,837,*ST秦机,0.08,826.51,,2.47,,5333.78,824.06,,08-29
500,50,深天马A,0.36,15.69,,2.75,,74441.8,15.67,,08-29
501,600000,浦发银行,0.96,-10.28,17.2,5.53,4.2,2895500.0,-9.81,,08-29
502,2884,凌霄泵业,0.67,7.87,,9.27,,15839.42,31.48,,08-29
503,601818,光大银行,0.31,-16.22,6.2,5.03,3.57,1836300.0,-10.18,,08-29
504,2901,大博医疗,0.66,27.93,,14.56,,26448.52,27.38,,08-29
505,600408,ST安泰,0.01,-85.71,,0.36,,699.32,-89.92,,08-29
521,300006,莱美药业,-0.01,-115.08,,-0.52,,-810.34,-115.04,,08-29
522,600601,方正科技,-0.05,-59.25,,-5.84,,-10696.62,-59.23,,08-29
523,685,中山公用,0.48,41.18,,5.23,,70317.23,41.0,,08-29
524,600221,*ST海航,-0.7,-2445.0,,-25.66,,-1182322.0,-2448.45,,08-29
525,601020,华钰矿业,0.04,-42.86,,1.0,,2198.0,-43.72,,08-29
526,2115,三维通信,-0.03,-137.38,,-0.93,,-2315.22,-137.63,,08-29
527,600259,广晟有色,0.08,-63.64,,1.33,,2272.13,-65.31,,08-29
528,600279,重庆港九,0.03,-53.17,,0.61,,3334.88,-20.31,,08-29
529,603958,哈森股份,-0.11,-375.0,,-2.33,,-2352.97,-366.52,,08-29
530,601326,秦港股份,0.1,0.0,,3.86,,57574.18,4.85,,08-29
531,14,沙河股份,0.12,-713.23,,2.61,,2338.4,-712.24,,08-29
532,60,中金岭南,0.1,-23.08,,3.35,,37087.74,-21.19,,08-29
533,600009,上海机场,-0.2,-114.29,,-1.21,,-38578.62,-114.29,,08-29
534,901,航天科技,-0.15,-308.95,,-2.57,,-10495.36,-339.08,,08-29
535,600392,盛和资源,0.02,-76.89,,0.79,,4190.59,-76.88,,08-29
536,600781,*ST辅仁,0.11,-82.81,,1.17,,6811.66,-82.93,,08-29
537,600418,江淮汽车,-0.08,-214.29,,-1.14,,-14743.63,-217.84,,08-29
538,426,兴业矿业,-0.1,135.53,,-3.5,,-18385.38,135.58,,08-29
539,2925,盈趣科技,0.85,-6.59,,9.41,,38745.99,-7.19,,08-29
540,603757,大元泵业,0.61,35.56,,8.47,,9956.55,33.97,,08-29
541,2058,威尔泰,-0.02,-55.88,,-1.27,,-222.04,-54.36,,08-29
542,300325,ST德威,-0.03,,,-3.38,,-2635.09,-780.78,,08-29
543,600973,宝胜股份,0.09,9.41,,2.89,,12772.25,22.96,,08-29
544,688358,祥生医疗,0.49,-23.44,,3.36,,3917.61,2.22,,08-29
545,600990,四创电子,-0.15,-49.45,,-0.98,,-2401.79,-49.46,,08-29
546,600610,ST毅达,0.01,-150.58,,19.04,,936.21,-150.72,,08-29
547,601009,南京银行,0.8,-1.23,10.19,8.56,1.47,722117.7,4.98,,08-29
548,601127,小康股份,-0.43,43.33,,-7.71,,-42949.95,52.68,,08-29
549,5,世纪星源,-0.03,-151.7,,-1.86,,-3213.16,-151.63,,08-29
550,833,粤桂股份,-0.05,-172.7,,-1.21,,-3381.1,-172.67,,08-29
551,2204,大连重工,0.01,94.74,,0.22,,1425.18,95.23,,08-29
552,46,泛海控股,-0.08,-123.5,,-1.9,,-40823.72,-123.5,,08-29
553,600006,东风汽车,0.15,19.43,,3.92,,29379.46,19.42,,08-29
554,898,鞍钢股份,0.05,-65.13,,0.96,,50000.0,-64.91,,08-29
555,422,ST宜化,-0.3,762.86,,,,-27077.63,-637.48,,08-29
556,600052,浙江广厦,-0.1,-107.46,,-2.39,,-8491.9,-107.26,,08-29
557,936,华西股份,-0.15,-139.47,,-2.62,,-13153.46,-139.25,,08-29
558,601999,出版传媒,0.01,-90.0,,0.33,,749.3,-86.08,,08-29
559,600089,特变电工,0.25,-12.19,,2.6,,92004.46,-12.2,,08-29
560,2631,德尔未来,0.01,-88.89,,0.23,,427.99,-92.99,,08-29
561,548,湖南投资,0.1,146.31,,2.87,,4975.74,145.3,,08-29
562,567,海德股份,0.12,-24.63,,1.81,,7729.48,-24.66,,08-29
563,2339,积成电子,-0.07,-9.33,,-1.97,,-3478.31,-10.72,,08-29
564,2031,巨轮智能,0.0,-47.06,,0.13,,397.67,-47.01,,08-29
565,600545,卓郎智能,-0.06,-140.25,,-2.26,,-11076.7,-139.85,,08-29
566,611,ST天首,-0.06,-28.71,,-2.5,,-1978.08,-28.78,,08-29
567,600563,法拉电子,1.02,9.55,,8.53,,23032.37,9.95,,08-29
568,603111,康尼机电,0.25,78.57,,9.44,,25163.03,85.76,,08-29
569,662,天夏退,-0.01,-124.54,,-2.4,,-1591.94,-124.46,,08-29
570,600199,金种子酒,-0.08,53.25,,-1.94,,-5436.41,71.05,,08-29
571,600997,开滦股份,0.35,-23.91,,4.83,,55599.19,-23.05,,08-29
572,703,恒逸石化,0.51,13.33,,7.96,,190230.67,48.99,,08-29
573,603203,快克股份,0.53,6.0,,8.0,,8266.22,5.7,,08-29
574,600635,大众公用,0.09,22.55,,3.11,,25255.29,22.62,,08-29
575,600652,ST游久,0.01,0.0,,0.23,,395.43,-4.52,,08-29
576,603286,日盈电子,0.07,-30.0,,1.39,,635.51,-30.0,,08-29
577,601390,中国中铁,0.43,6.52,,5.41,,1169726.6,11.26,,08-29
578,600331,宏达股份,-0.04,-212.0,,-3.27,,-7391.08,-212.0,,08-29
579,31,大悦城,0.13,-73.47,,2.92,,56560.09,-70.72,,08-29
580,839,中信国安,-0.04,-207.04,,-1.9,,-16699.19,-207.03,,08-29
581,600377,宁沪高速,0.1,-78.71,,1.71,,48563.74,-78.72,,08-29
582,408,*ST藏格,0.09,-22.55,,2.27,,18137.77,-22.57,,08-29
583,603603,博天环境,-0.21,-275.0,,-9.35,,-8683.55,-272.12,,08-29
584,600076,康欣新材,-0.05,-120.0,,-1.3,,-5315.11,-120.47,,08-29
585,600837,海通证券,0.48,0.0,,4.26,,548319.24,-0.78,10派2.8,08-29
586,536,*ST华映,-0.26,0.43,,-15.82,,-71463.77,0.43,,08-29
587,600095,湘财股份,0.08,-1139.24,,2.26,,21146.4,-7530.85,,08-29
588,573,粤宏远A,-0.01,-115.98,,-0.46,,-791.39,-116.38,,08-29
589,688180,君实生物,-0.76,105.41,,-22.35,,-59953.27,106.07,,08-29
590,600150,中国船舶,0.04,6.06,,0.35,,13390.53,196.41,,08-29
591,603730,岱美股份,0.28,-62.67,,4.25,,16073.86,-47.99,,08-29
592,600168,武汉控股,0.23,-17.86,,3.13,,16461.98,-17.18,,08-29
593,600569,安阳钢铁,-0.12,-236.78,,-3.51,,-34141.43,-236.06,,08-29
615,501,鄂武商A,-0.06,-107.59,,-0.45,,-4237.09,-107.06,,08-29
616,603608,天创时尚,0.09,-67.86,,1.73,,3759.99,-68.96,10派2,08-29
617,2284,亚太股份,-0.06,0.0,,-1.72,,-4507.3,7.22,,08-29
618,601990,南京证券,0.16,14.29,,4.63,,52473.19,36.7,,08-29
619,603636,南威软件,0.0,-97.39,,0.03,,68.26,-97.21,,08-29
620,600480,凌云股份,-0.06,-53.85,,-0.71,,-3264.04,-44.54,,08-29
621,600843,上工申贝,0.04,-71.04,,0.89,,2048.25,-71.01,,08-29
622,2624,完美世界,0.66,-16.46,,12.5,,127059.78,24.53,,08-29
718,591,太阳能,0.2,60.32,,4.45,,60489.28,60.24,,08-29
719,2030,达安基因,0.89,1067.76,,34.9,,77849.27,1186.48,,08-29
782,600543,莫高股份,-0.03,-175.0,,-0.8,,-937.26,-173.46,,08-29
783,630,铜陵有色,0.04,-7.69,,2.03,,37568.0,-9.23,,08-29
784,600180,瑞茂通,0.14,-54.21,,2.36,,14717.03,-54.22,,08-29
785,600580,卧龙电驱,0.28,-41.13,,5.05,,36166.41,-40.72,,08-29
786,600978,*ST宜生,-0.35,-488.89,,-6.77,,-51483.79,-492.95,,08-29
787,600996,贵广网络,0.05,-64.29,,1.21,,5729.82,-61.82,,08-29
788,600217,中再资环,0.12,-24.35,,8.72,,16436.46,-24.38,,08-29
789,600614,*ST鹏起,-0.03,-10.81,,-45.25,,-5731.93,-11.98,,08-29
790,600634,*ST富控,-2.74,246.84,,,,-157862.98,245.29,,08-29
791,601099,太平洋,0.01,-84.91,,0.51,,5292.86,-85.21,,08-29
792,600651,*ST飞乐,0.78,-332.63,,,,76553.1,-332.48,,08-29
793,600671,*ST目药,-0.02,-198.5,,-2.29,,-240.07,-179.08,,08-29
794,600292,远达环保,0.04,-20.0,,0.56,,2835.06,-22.7,,08-29
795,603998,方盛制药,0.09,-25.0,,3.39,,3832.2,-28.88,10派0.6,08-29
796,600708,光明地产,-0.1,-152.1,,-1.01,,-13972.06,-127.75,,08-29
797,600330,天通股份,0.22,85.34,,4.94,,21168.37,83.6,,08-29
798,300155,安居宝,0.06,10.35,,2.6,,3244.74,10.46,,08-28
799,601669,中国电建,0.26,-1.04,,4.5,,387878.63,-2.03,,08-28
800,2873,新天药业,0.22,-27.58,,3.41,,2520.44,-28.03,,08-28
801,600765,中航重机,0.13,0.0,,1.94,,11980.85,15.87,,08-28
802,601778,晶科科技,0.1,-9.09,,2.49,,21863.18,-7.56,,08-28
803,300189,神农科技,0.05,-232.39,,4.49,,4816.72,-232.41,,08-28
804,300513,恒实科技,0.08,-69.4,,1.01,,2497.45,-43.92,,08-28
805,600801,华新水泥,1.08,-28.48,,10.08,,225197.4,-28.79,,08-28
806,2586,*ST围海,-0.03,-173.63,,-0.82,,-3064.33,-173.59,,08-28
807,603602,纵横通信,-0.11,-200.0,,-3.31,,-2277.27,-230.94,,08-28
808,516,国际医学,-0.18,-6961.54,,-7.19,,-34405.56,-6946.88,,08-28
809,603626,科森科技,0.08,-208.4,,1.87,,3603.65,-219.56,,08-28
810,2619,艾格拉斯,0.02,-80.0,,1.1,,3740.03,-79.19,,08-28
811,603003,龙宇燃油,-0.03,25.31,,-0.33,,-1276.8,28.46,,08-28
812,600094,大名城,0.12,9.8,,2.33,,30227.6,9.78,,08-28
813,603660,苏州科达,-0.24,-1280.39,,-6.8,,-12029.96,-1241.04,,08-28
814,300270,中威电子,-0.05,-559.0,,-1.51,,-1373.24,-565.63,,08-28
815,603039,泛微网络,0.24,-27.27,,5.44,,5030.73,2.26,,08-28
816,300286,安科瑞,0.33,26.92,,9.21,,6728.54,22.3,,08-28
817,597,东北制药,0.04,-78.28,,1.52,,5821.28,-51.06,,08-28
818,603068,博通集成,0.36,-25.0,,3.89,,5000.5,-9.1,,08-28
819,300302,同有科技,0.02,15.79,,0.58,,707.11,22.84,,08-28
820,300629,新劲刚,0.28,-566.67,,4.81,,3410.21,-638.65,,08-28
821,600167,联美控股,0.41,15.12,,11.69,,93875.68,15.12,,08-28
822,603779,ST威龙,-0.41,-555.56,,-10.68,,-13781.12,-747.4,,08-28
823,300318,博晖创新,-0.02,-1126.32,,-1.56,,-1595.11,-1147.09,,08-28
824,600965,福成股份,0.05,-50.09,,2.2,,4493.19,-48.19,,08-28
825,300645,正元智慧,-0.05,-385.71,,-1.05,,-651.26,-393.43,,08-28
826,636,风华高科,0.28,-15.15,,4.4,,25440.73,-14.61,,08-28
827,603116,红蜻蜓,0.07,-63.16,,1.1,,3777.67,-65.49,,08-28
828,2718,友邦吊顶,0.13,-48.0,,1.34,,1702.03,-47.19,,08-28
829,300350,华鹏飞,-0.03,-160.0,,-4.5,,-1651.61,-166.34,,08-28
830,2407,多氟多,0.02,-81.17,,0.53,,1571.1,-81.14,,08-28
831,601001,晋控煤业,0.26,-3.7,,6.65,,44030.47,-3.22,,08-28
832,603185,上机数控,0.65,-13.85,,8.47,,15045.69,57.44,,08-28
833,300040,九洲集团,0.12,20.0,,2.04,,4158.17,22.63,,08-28
834,300367,ST网力,-0.23,-925.45,,-45.5,,-27443.5,-923.95,,08-28
835,600239,云南城投,-0.49,-2.0,,-42.72,,-76274.33,-2.83,,08-28
836,300384,三联虹普,0.29,-12.7,,4.84,,9212.67,-12.23,,08-28
837,603256,宏和科技,0.07,-12.5,,4.4,,6416.3,5.76,,08-28
838,600260,凯乐科技,0.38,-59.14,,6.02,,38385.0,-42.34,,08-28
839,600657,信达地产,0.32,100.0,,4.06,,90534.61,99.35,,08-28
840,603777,来伊份,0.04,-69.23,,0.7,,1234.29,-72.25,,08-28
841,300643,万通智控,0.05,-16.67,,2.3,,997.97,-16.8,,08-28
842,2698,博实股份,0.22,36.67,,9.5,,22635.51,36.67,,08-28
843,300660,江苏雷利,0.52,11.71,,5.54,,13331.21,12.4,,08-28
844,2405,四维图新,-0.08,-289.01,,-2.11,,-16315.87,-290.61,,08-28
845,683,远兴能源,-0.02,-116.67,,-0.76,,-7742.88,-116.36,,08-28
846,603876,鼎胜新材,-0.03,-111.54,,-0.32,,-1254.97,-111.18,,08-28
847,600617,国新能源,-0.26,-2693.94,,-7.63,,-27851.52,-2695.68,,08-28
848,2421,达实智能,0.07,49.17,,4.77,,13800.39,48.08,,08-28
849,300387,富邦股份,0.2,17.65,,4.76,,5833.67,18.28,,08-28
850,601116,三江购物,0.15,-24.66,,2.65,,8450.62,-24.67,,08-28
851,603260,合盛硅业,0.48,-31.43,,5.17,,44910.84,-31.34,,08-28
852,2458,益生股份,0.21,-86.71,,5.93,,20400.3,-77.42,10派1,08-28
853,759,中百集团,-0.11,-320.0,,-2.19,,-7257.31,-299.52,,08-28
854,603300,华铁应急,0.12,-62.5,,4.59,,8260.74,-46.97,,08-28
855,300093,金刚玻璃,-0.12,-400.0,,-4.05,,-2510.03,-375.82,,08-28
856,2152,广电运通,0.13,-13.33,,3.36,,30947.62,-16.12,,08-28
857,2808,恒久科技,0.03,-23.68,,1.36,,792.2,-22.33,,08-28
858,788,北大医药,0.04,-21.92,,1.77,,2230.09,-21.92,,08-28
859,603322,超讯通信,0.05,-112.2,,2.15,,830.19,-116.97,,08-28
860,600302,标准股份,-0.01,-96.73,,-0.16,,-175.27,-96.75,,08-28
861,688981,中芯国际,0.26,,,3.07,,138640.6,554.53,,08-28
862,601518,吉林高速,-0.05,-183.33,,-1.96,,-7081.0,-182.82,,08-28
863,600339,中油工程,0.05,245.45,,1.15,,27587.59,244.56,,08-28
864,2200,ST云投,-0.39,-641.33,,-44.49,,-7186.78,-641.47,,08-28
865,600733,北汽蓝谷,-0.53,-2046.35,,-11.32,,-186321.85,-2056.25,,08-28
866,39,中集集团,-0.08,-151.98,11.28,-0.86,0.63,-18279.7,-126.89,,08-28
867,2860,星帅尔,0.27,-37.21,,5.66,,5304.27,4.68,,08-28
868,300159,新研股份,-0.01,-133.33,,-0.29,,-1188.58,-123.13,,08-28
869,600379,宝光股份,0.05,-51.94,,2.79,,1510.89,-32.8,,08-28
870,300175,朗源股份,0.01,-71.22,,0.65,,547.44,-71.17,,08-28
871,300192,科德教育,0.24,60.4,,7.78,,6182.84,73.54,,08-28
872,688001,华兴源创,0.29,-21.62,,5.9,,11489.35,-14.7,,08-28
873,600804,鹏博士,0.18,500.0,,35.78,,32518.93,517.03,,08-28
874,2589,瑞康医药,0.14,-45.1,,2.88,,21030.03,-45.1,,08-28
875,2929,润建股份,0.41,2.69,,3.11,,9005.73,2.68,,08-28
876,300550,和仁科技,0.04,-78.95,,1.08,,672.0,-68.35,,08-28
877,300241,瑞丰光电,0.05,-30.33,,2.16,,2601.65,-30.64,,08-28
878,300566,激智科技,0.25,108.33,,5.63,,3924.74,118.51,,08-28
879,2622,融钰集团,-0.04,120.57,,-2.56,,-3241.95,120.5,,08-28
880,603007,花王股份,0.01,-95.0,,0.18,,208.56,-96.85,,08-28
881,300583,赛托生物,-0.35,-159.32,,-2.04,,-3705.05,-158.4,,08-28
882,557,西部创业,0.05,11.45,,1.47,,7377.88,11.34,,08-28
883,603687,大胜达,0.25,25.0,,6.87,,10297.87,42.28,,08-28
884,600515,*ST基础,0.25,355.68,,4.05,,98822.86,355.9,,08-28
885,600875,东方电气,0.31,29.17,,3.19,,95437.18,30.79,,08-28
886,300599,雄塑科技,0.31,-16.22,,5.71,,9569.67,-15.87,,08-28
887,600131,国网信通,0.15,-27.88,,5.07,,16758.05,60.01,,08-28
888,2022,科华生物,0.38,38.66,,7.84,,19266.63,38.82,,08-28
889,300616,尚品宅配,-0.62,-175.09,,-3.56,,-12273.85,-175.08,,08-28
890,603077,和邦生物,0.01,-66.67,,0.4,,4502.21,-84.87,,08-28
891,600926,杭州银行,0.75,5.63,10.4,7.14,0.58,406820.1,12.11,,08-28
892,603121,华培动力,0.11,-54.17,,2.65,,2973.62,-39.96,,08-28
893,688339,亿华通,-1.2,-407.69,,-6.17,,-6350.77,-430.2,,08-28
894,603160,汇顶科技,1.32,-41.85,,8.92,,59732.33,-41.26,,08-28
895,2410,广联达,0.12,46.38,,3.87,,13002.79,45.21,,08-28
896,2738,中矿资源,0.27,-33.09,,2.77,,7502.1,-28.49,,08-28
897,2103,广博股份,-0.03,-250.0,,-1.32,,-1341.81,-206.49,,08-28
898,600622,光大嘉宝,0.07,-56.25,,1.62,,10390.57,-55.92,,08-28
899,600250,南纺股份,0.18,-14.29,,5.21,,5540.45,2.17,,08-28
900,600468,百利电气,0.04,25.59,,2.37,,4060.65,24.63,,08-28
901,2292,奥飞娱乐,-0.04,-150.0,,-1.25,,-4995.76,-145.08,,08-28
902,600833,第一医药,0.15,10.2,,4.58,,3326.99,10.21,,08-28
903,300560,中富通,0.17,54.55,,5.56,,3308.82,53.97,,08-28
904,2616,长青集团,0.2,53.06,,5.91,,14638.99,53.07,,08-28
905,603000,人民网,0.02,-50.0,,0.82,,2615.55,-39.22,,08-28
906,600090,*ST济堂,0.04,-78.95,,0.93,,5782.12,-78.65,,08-28
907,603657,春光科技,0.36,-23.4,,5.49,,4878.34,7.01,,08-28
908,600489,中金黄金,0.12,500.0,,2.88,,51555.89,602.71,,08-28
909,550,江铃汽车,0.24,242.86,,1.96,,20777.18,252.98,,08-28
910,600108,亚盛集团,0.01,-76.83,,0.23,,1116.1,-76.74,,08-28
911,603709,中源家居,0.26,-42.22,,3.37,,2104.67,-41.23,,08-28
912,600891,退市秋林,-0.13,-23.53,,,,-8297.36,-22.43,,08-28
913,603076,乐惠国际,0.75,56.25,,7.12,,5574.17,57.3,,08-28
914,2686,亿利达,0.03,-33.18,,1.24,,1261.15,-34.06,,08-28
915,2053,云南能投,0.25,-11.15,,4.57,,18684.47,-11.15,,08-28
916,688301,奕瑞科技,2.02,329.79,,22.8,,10953.03,330.28,,08-28
917,603815,交建股份,0.08,-11.11,,3.61,,3894.56,-5.44,,08-28
918,688338,赛科希德,0.41,-22.64,,6.57,,2504.65,-17.59,,08-28
919,600207,安彩高科,0.04,64.56,,2.09,,3366.15,64.88,,08-28
920,300025,华星创业,-0.09,-1208.75,,-8.32,,-3799.96,-1203.12,,08-28
921,603855,华荣股份,0.37,54.17,,7.82,,12187.53,50.85,,08-28
922,600604,市北高新,0.05,1600.0,,1.51,,9553.03,1613.55,,08-28
923,300352,北信源,0.02,13.9,,1.36,,3084.55,13.78,,08-28
924,688,国城矿业,0.04,-67.18,,2.27,,4894.16,-68.39,,08-28
925,600225,*ST松江,-0.41,36.67,,,,-38169.23,38.3,,08-28
926,300042,朗科科技,0.24,45.33,,4.64,,4774.08,45.37,,08-28
927,300369,绿盟科技,-0.04,-6.97,,-0.92,,-3088.41,-7.25,,08-28
928,601038,一拖股份,0.33,1548.24,,7.64,,32336.17,1548.75,,08-28
929,2118,紫鑫药业,-0.17,-440.0,,-4.93,,-21383.69,-469.23,,08-28
930,600641,万业企业,0.24,-64.6,,2.83,,17996.73,-65.85,,08-28
931,601113,ST华鼎,0.06,-45.45,,1.54,,6893.16,-46.0,,08-28
932,300713,英可瑞,0.04,10.95,,0.77,,538.6,11.17,,08-28
933,729,燕京啤酒,0.1,-47.47,,2.03,,26920.67,-47.46,,08-28
934,300402,宝色股份,0.09,54.74,,2.81,,1878.59,54.84,,08-28
935,601169,北京银行,0.52,-10.34,9.15,5.68,1.18,1151400.0,-10.53,,08-28
936,758,中色股份,0.04,-1.22,,1.63,,7979.29,-1.29,,08-28
937,603299,苏盐井神,0.2,-26.9,,3.74,,15134.76,-26.91,,08-28
938,300749,顶固集创,0.04,-69.23,,0.92,,729.07,-71.63,,08-28
939,601333,广深铁路,-0.09,-181.82,,-2.13,,-61398.28,-180.56,,08-28
940,806,*ST银河,-0.0,-95.29,,-2.04,,-487.78,-95.25,,08-28
941,300451,创业慧康,0.08,-52.94,,3.54,,9262.19,-25.98,,08-28
942,2841,视源股份,0.83,-4.6,,10.53,,54097.88,-4.13,,08-28
943,603377,东方时尚,0.03,-82.35,,1.1,,1951.82,-80.74,,08-28
944,300141,和顺电气,-0.03,-1169.23,,-0.95,,-705.76,-1168.07,,08-28
945,601607,上海医药,0.86,6.9,,5.7,,244284.22,6.84,,08-28
946,858,五粮液,2.8,16.3,,13.62,,1085539.2,16.28,,08-28
947,600378,昊华科技,0.34,11.88,,5.13,,31178.47,21.19,,08-28
948,300174,元力股份,0.24,31.09,,8.21,,5863.19,31.09,,08-28
949,2556,辉隆股份,0.21,68.13,,6.26,,17240.12,102.94,,08-28
950,155,川能动力,0.15,-16.67,,5.22,,18859.23,-18.01,,08-28
951,600396,金山股份,0.07,6920.0,,4.94,,10333.2,7244.01,,08-28
952,409,ST地矿,0.06,-135.68,,5.31,,2997.0,-135.65,,08-28
953,600031,三一重工,1.0,20.41,,17.34,,846773.8,25.48,,08-28
954,603580,艾艾精工,0.13,-24.91,,3.86,,1650.36,5.11,,08-28
955,2946,新乳业,0.09,-25.0,,4.07,,7667.04,-26.27,,08-28
956,300565,科信技术,-0.02,-84.62,,-0.73,,-482.37,-81.84,,08-28
957,2621,美吉姆,-0.03,-150.0,,-1.71,,-2281.82,-166.58,,08-28
958,537,广宇发展,0.74,-10.84,,9.57,,137833.98,-11.14,,08-28
959,603006,联明股份,0.2,-16.67,,3.38,,3817.23,-16.81,,08-28
963,300064,ST金刚,-0.3,-853.94,,-23.16,,-35714.48,-853.67,,08-28
964,300391,康跃科技,-0.02,-116.08,,-0.98,,-735.92,-116.08,,08-28
965,736,中交地产,0.18,5.88,,4.47,,12475.91,34.26,,08-28
966,603937,丽岛新材,0.19,-26.92,,2.77,,3964.43,-28.15,,08-28
967,600665,天地源,0.07,-62.25,,1.73,,6430.59,-62.25,,08-28
968,688600,皖仪科技,0.02,-60.0,,0.54,,173.02,-62.05,,08-28
969,601188,龙江交通,0.03,-76.36,,1.01,,4351.55,-76.71,,08-28
970,603306,华懋科技,0.25,-16.67,,3.32,,7654.95,-19.45,,08-28
971,300097,智云股份,0.09,-141.11,,1.91,,2359.52,-137.47,,08-28
972,600686,金龙汽车,-0.35,-683.33,,-6.05,,-21769.05,-513.91,,08-28
973,300755,华致酒行,0.51,-43.96,,8.16,,21342.62,6.24,,08-28
974,300114,中航电测,0.24,14.29,,8.58,,14313.98,15.08,,08-28
975,2172,澳洋健康,-0.14,-41.67,,-7.99,,-10841.79,-42.57,,08-28
976,300440,运达科技,0.1,22.66,,3.37,,4342.03,22.63,,08-28
977,300772,运达股份,0.1,100.0,,1.9,,2902.74,141.24,,08-28
978,2829,星网宇达,0.2,1900.0,,3.4,,3064.75,1689.8,,08-28
979,300130,新国都,0.26,-13.33,,5.12,,12535.87,-11.49,,08-28
980,2188,*ST巴士,0.01,-111.11,,17.67,,241.84,-109.04,,08-28
981,600737,中粮糖业,0.2,40.34,,5.2,,42861.16,43.28,,08-28
982,2881,美格智能,0.08,14.29,,2.57,,1427.22,15.27,,08-28
983,600019,宝钢股份,0.18,-35.71,,2.24,,400236.79,-35.31,,08-28
984,603557,起步股份,0.14,-38.14,,3.87,,6609.13,-38.15,,08-28
985,600403,大有能源,0.04,-5.17,,1.24,,10527.04,-5.13,,08-28
986,601880,辽港股份,0.03,45.18,,2.2,,41843.72,45.17,,08-28
987,930,中粮科技,0.2,96.23,,3.65,,36540.94,96.38,,08-28
988,503,国新健康,-0.13,7.08,,-8.85,,-11963.78,7.11,,08-28
989,524,岭南控股,-0.2,-174.07,,-5.23,,-13642.56,-175.62,,08-28
990,600082,海泰发展,-0.02,-184.62,,-0.92,,-1560.4,-184.35,,08-28
991,600482,中国动力,0.22,-29.03,,1.32,,38212.82,-27.55,,08-28
992,603011,合锻智能,-0.01,-200.0,,-0.37,,-614.55,-249.52,,08-28
993,600863,内蒙华电,0.11,-8.33,,5.29,,68376.53,-7.55,,08-28
994,300587,天铁股份,0.3,-6.25,,5.0,,5450.82,62.1,,08-28
995,603029,天鹅股份,-0.05,-50.0,,-0.66,,-473.87,-49.41,,08-28
996,2658,雪迪龙,0.02,-77.78,,0.44,,928.55,-82.66,,08-28
997,603717,天域生态,-0.08,-155.05,,-1.34,,-1871.19,-155.04,,08-28
998,300293,蓝英装备,-0.08,-268.92,,-2.78,,-2156.92,-268.78,,08-28
999,603081,大丰实业,0.31,6.9,,5.96,,12360.85,4.96,,08-28
1000,2366,台海核电,-0.19,-235.71,,-7.38,,-16471.68,-234.94,,08-28
1001,600936,广西广电,-0.03,-250.0,,-1.5,,-5642.59,-262.42,,08-28
1002,600593,大连圣亚,-0.41,-800.0,,-10.14,,-5320.07,-800.61,,08-28
1003,300669,沪宁股份,0.21,-22.35,,4.34,,2267.84,1.09,,08-28
1004,676,智度股份,-0.06,-123.38,,-5.96,,-7504.92,-122.99,,08-28
1005,603861,白云电器,-0.21,192.38,,-3.72,,-9366.62,198.39,,08-28
1006,600230,沧州大化,-0.4,-622.75,,-4.76,,-16468.62,-622.72,,08-28
1007,600628,新世界,,,,,,19.51,-99.74,,08-28
1008,300375,鹏翎股份,0.06,-20.54,,1.95,,4403.54,-8.59,,08-28
1009,717,韶钢松山,0.34,-18.26,,10.0,,82327.32,-18.26,,08-28
